label,lng,Lat
2301,116.3483748,40.08180662
2302,116.3601032,40.08187201
2303,116.3718317,40.0819362
2304,116.3835601,40.08199921
2305,116.3952886,40.08206103
2306,116.4070172,40.08212166
2307,116.4187458,40.0821811
2308,116.4304744,40.08223936
2309,116.442203,40.08229643
2310,116.4539317,40.08235231
2311,116.4656604,40.08240701
2312,116.4773892,40.08246052
2313,116.489118,40.08251284
2314,116.5008468,40.08256397
2315,116.5125756,40.08261391
2316,116.5243045,40.08266267
2317,116.5360334,40.08271024
2318,116.5477623,40.08275663
2319,116.5594912,40.08280182
2320,116.5712202,40.08284583
2321,116.5829492,40.08288865
2322,116.5946782,40.08293028
2323,116.6064073,40.08297073
2324,116.6181364,40.08300999
2337,116.1488864,40.08952216
2338,116.1606155,40.08960775
2339,116.1723448,40.08969216
2340,116.1840741,40.08977537
2341,116.1958034,40.0898574
2342,116.2075328,40.08993825
2343,116.2192622,40.0900179
2344,116.2309917,40.09009637
2345,116.2427212,40.09017364
2346,116.2544508,40.09024974
2347,116.2661804,40.09032464
2348,116.2779101,40.09039835
2349,116.2896398,40.09047088
2350,116.3013695,40.09054222
2351,116.3130993,40.09061238
2352,116.3248291,40.09068134
2353,116.336559,40.09074912
2354,116.3482889,40.09081571
2355,116.3600189,40.09088111
2356,116.3717488,40.09094533
2357,116.3834789,40.09100835
2358,116.3952089,40.09107019
2359,116.406939,40.09113084
2360,116.4186691,40.09119031
2361,116.4303993,40.09124858
2362,116.4421295,40.09130567
2363,116.4538597,40.09136157
2364,116.46559,40.09141628
2365,116.4773203,40.09146981
2366,116.4890506,40.09152214
2367,116.500781,40.09157329
2368,116.5125113,40.09162325
2369,116.5242418,40.09167203
2370,116.5359722,40.09171961
2371,116.5477027,40.09176601
2372,116.5594332,40.09181122
2373,116.5711637,40.09185524
2374,116.5828942,40.09189808
2375,116.5946248,40.09193972
2376,116.6063554,40.09198018
2377,116.618086,40.09201945
2391,116.1605049,40.09861644
2392,116.1722356,40.09870087
2393,116.1839665,40.09878411
2394,116.1956974,40.09886617
2395,116.2074283,40.09894704
2396,116.2191593,40.09902672
2397,116.2308903,40.09910521
2398,116.2426214,40.09918251
2399,116.2543525,40.09925863
2400,116.2660837,40.09933355
2401,116.2778149,40.09940729
2402,116.2895461,40.09947984
2403,116.3012774,40.09955121
2404,116.3130087,40.09962138
2405,116.3247401,40.09969037
2406,116.3364715,40.09975817
2407,116.348203,40.09982478
2408,116.3599345,40.0998902
2409,116.371666,40.09995444
2410,116.3833976,40.10001748
2411,116.3951292,40.10007934
2412,116.4068608,40.10014001
2413,116.4185925,40.1001995
2414,116.4303242,40.10025779
2415,116.4420559,40.1003149
2416,116.4537877,40.10037081
2417,116.4655195,40.10042554
2418,116.4772513,40.10047909
2419,116.4889832,40.10053144
2420,116.5007151,40.1005826
2421,116.512447,40.10063258
2422,116.524179,40.10068137
2423,116.535911,40.10072897
2424,116.547643,40.10077538
2425,116.5593751,40.10082061
2426,116.5711071,40.10086464
2427,116.5828392,40.10090749
2428,116.5945713,40.10094915
2429,116.6063035,40.10098962
2430,116.6180356,40.1010289
2444,116.1603941,40.10762511
2445,116.1721265,40.10770957
2446,116.1838588,40.10779284
2447,116.1955913,40.10787492
2448,116.2073237,40.10795581
2449,116.2190563,40.10803552
2450,116.2307888,40.10811403
2451,116.2425215,40.10819136
2452,116.2542541,40.1082675
2453,116.2659868,40.10834245
2454,116.2777196,40.10841622
2455,116.2894524,40.10848879
2456,116.3011852,40.10856018
2457,116.3129181,40.10863037
2458,116.324651,40.10869938
2459,116.336384,40.1087672
2460,116.348117,40.10883383
2461,116.35985,40.10889928
2462,116.3715831,40.10896353
2463,116.3833162,40.1090266
2464,116.3950494,40.10908848
2465,116.4067825,40.10914917
2466,116.4185158,40.10920867
2467,116.430249,40.10926698
2468,116.4419823,40.10932411
2469,116.4537156,40.10938004
2470,116.465449,40.10943479
2471,116.4771824,40.10948835
2472,116.4889158,40.10954072
2473,116.5006492,40.1095919
2474,116.5123827,40.10964189
2475,116.5241162,40.1096907
2476,116.5358498,40.10973831
2477,116.5475833,40.10978474
2478,116.5593169,40.10982998
2479,116.5710505,40.10987403
2480,116.5827842,40.10991689
2481,116.5945178,40.10995856
2482,116.6062515,40.10999905
2497,116.1602833,40.11663377
2498,116.1720172,40.11671826
2499,116.1837511,40.11680155
2500,116.1954851,40.11688366
2501,116.2072191,40.11696458
2502,116.2189532,40.11704431
2503,116.2306873,40.11712285
2504,116.2424215,40.1172002
2505,116.2541557,40.11727636
2506,116.26589,40.11735134
2507,116.2776243,40.11742512
2508,116.2893586,40.11749772
2509,116.301093,40.11756913
2510,116.3128274,40.11763935
2511,116.3245619,40.11770838
2512,116.3362964,40.11777622
2513,116.348031,40.11784288
2514,116.3597655,40.11790834
2515,116.3715002,40.11797262
2516,116.3832348,40.1180357
2517,116.3949695,40.1180976
2518,116.4067043,40.11815831
2519,116.418439,40.11821783
2520,116.4301738,40.11827616
2521,116.4419087,40.1183333
2522,116.4536435,40.11838926
2523,116.4653785,40.11844402
2524,116.4771134,40.1184976
2525,116.4888484,40.11854998
2526,116.5005833,40.11860118
2527,116.5123184,40.11865119
2528,116.5240534,40.11870001
2529,116.5357885,40.11874764
2530,116.5475236,40.11879408
2531,116.5592588,40.11883934
2532,116.5709939,40.1188834
2533,116.5827291,40.11892627
2534,116.5944643,40.11896796
2535,116.6061996,40.11900846
2550,116.1601725,40.12564242
2551,116.1719079,40.12572693
2552,116.1836434,40.12581025
2553,116.1953789,40.12589238
2554,116.2071145,40.12597333
2555,116.2188501,40.12605308
2556,116.2305858,40.12613165
2557,116.2423215,40.12620902
2558,116.2540573,40.12628521
2559,116.2657931,40.12636021
2560,116.2775289,40.12643402
2561,116.2892648,40.12650664
2562,116.3010008,40.12657807
2563,116.3127367,40.12664831
2564,116.3244727,40.12671737
2565,116.3362088,40.12678523
2566,116.3479449,40.1268519
2567,116.359681,40.12691739
2568,116.3714172,40.12698169
2569,116.3831534,40.12704479
2570,116.3948897,40.12710671
2571,116.4066259,40.12716744
2572,116.4183623,40.12722698
2573,116.4300986,40.12728533
2574,116.441835,40.12734249
2575,116.4535714,40.12739846
2576,116.4653079,40.12745324
2577,116.4770444,40.12750683
2578,116.4887809,40.12755924
2579,116.5005174,40.12761045
2580,116.512254,40.12766047
2581,116.5239906,40.12770931
2582,116.5357272,40.12775696
2583,116.5474639,40.12780341
2584,116.5592006,40.12784868
2585,116.5709373,40.12789276
2586,116.582674,40.12793565
2587,116.5944108,40.12797734
2588,116.6061476,40.12801785
2603,116.1600616,40.13465105
2604,116.1717986,40.13473558
2605,116.1835356,40.13481893
2606,116.1952727,40.13490109
2607,116.2070098,40.13498206
2608,116.218747,40.13506184
2609,116.2304842,40.13514043
2610,116.2422215,40.13521783
2611,116.2539588,40.13529405
2612,116.2656961,40.13536907
2613,116.2774335,40.1354429
2614,116.289171,40.13551554
2615,116.3009085,40.135587
2616,116.312646,40.13565726
2617,116.3243835,40.13572634
2618,116.3361211,40.13579422
2619,116.3478588,40.13586092
2620,116.3595965,40.13592642
2621,116.3713342,40.13599074
2622,116.383072,40.13605387
2623,116.3948098,40.1361158
2624,116.4065476,40.13617655
2625,116.4182855,40.13623611
2626,116.4300234,40.13629448
2627,116.4417613,40.13635166
2628,116.4534993,40.13640764
2629,116.4652373,40.13646244
2630,116.4769753,40.13651605
2631,116.4887134,40.13656847
2632,116.5004515,40.1366197
2633,116.5121896,40.13666974
2634,116.5239277,40.13671859
2635,116.5356659,40.13676626
2636,116.5474041,40.13681273
2637,116.5591424,40.13685801
2638,116.5708806,40.1369021
2639,116.5826189,40.136945
2640,116.5943572,40.13698671
2641,116.6060956,40.13702724
2656,116.1599507,40.14365966
2657,116.1716892,40.14374423
2658,116.1834278,40.1438276
2659,116.1951664,40.14390979
2660,116.2069051,40.14399078
2661,116.2186438,40.14407059
2662,116.2303826,40.1441492
2663,116.2421214,40.14422663
2664,116.2538602,40.14430286
2665,116.2655991,40.14437791
2666,116.2773381,40.14445177
2667,116.2890771,40.14452443
2668,116.3008161,40.14459591
2669,116.3125552,40.1446662
2670,116.3242943,40.14473529
2671,116.3360335,40.1448032
2672,116.3477727,40.14486992
2673,116.3595119,40.14493544
2674,116.3712512,40.14499978
2675,116.3829905,40.14506293
2676,116.3947298,40.14512488
2677,116.4064692,40.14518565
2678,116.4182086,40.14524523
2679,116.4299481,40.14530361
2680,116.4416876,40.14536081
2681,116.4534271,40.14541682
2682,116.4651666,40.14547163
2683,116.4769062,40.14552526
2684,116.4886458,40.1455777
2685,116.5003855,40.14562894
2686,116.5121252,40.145679
2710,116.1715797,40.15275285
2711,116.1833199,40.15283626
2712,116.1950601,40.15291847
2713,116.2068003,40.15299949
2714,116.2185406,40.15307932
2715,116.2302809,40.15315796
2716,116.2420212,40.15323541
2717,116.2537616,40.15331167
2718,116.2655021,40.15338674
2719,116.2772426,40.15346062
2720,116.2889831,40.15353331
2721,116.3007237,40.15360481
2722,116.3124644,40.15367512
2723,116.324205,40.15374423
2724,116.3359457,40.15381216
2725,116.3476865,40.1538789
2726,116.3594273,40.15394445
2727,116.3711681,40.15400881
2728,116.3829089,40.15407197
2729,116.3946498,40.15413395
2730,116.4063908,40.15419473
2731,116.4181317,40.15425433
2732,116.4298727,40.15431274
2733,116.4416138,40.15436995
2734,116.4533549,40.15442597
2735,116.465096,40.15448081
2763,116.1714703,40.16176147
2764,116.1832119,40.1618449
2765,116.1949537,40.16192713
2766,116.2066954,40.16200818
2767,116.2184373,40.16208804
2768,116.2301791,40.1621667
2769,116.2419211,40.16224418
2770,116.253663,40.16232046
2771,116.265405,40.16239555
2772,116.2771471,40.16246946
2773,116.2888892,40.16254217
2774,116.3006313,40.16261369
2775,116.3123735,40.16268402
2776,116.3241157,40.16275316
2777,116.335858,40.16282111
2778,116.3476003,40.16288787
2823,116.2535643,40.17132924
2824,116.2653079,40.17140435
2825,116.2770515,40.17147828
2826,116.2887951,40.17155102
2827,116.3005388,40.17162256
2828,116.3122826,40.17169291
